@RELATION tweets

@ATTRIBUTE tweet string
@ATTRIBUTE class {news,noise,relevant}


@DATA
'olha mosquito ajudando url',news
'número município epidemia dengue aumentar paraná g numeral url',news
'paulo lee hoo instituto butantan falar sobre vacina contra zika vírus sbpc numeral url',news
'guiné bissau vírus zika encontrar amostra ilha bubaque url',news
'ministerio salud dominicano reitera posponer embarazo riesgo zika url url',news
'tesoureiro pt igual aí mosquito dengue combata praga endêmico url',news
'voluntário teste vacina contra dengue receber dose url estadao vacina dengue',news
'plano saúde dever cobrir exame zika brasil contabiliza numeral mil caso provável infecç url',news
'retweet frio daqui pouco mosquito dengue começa morde bunda beleza',noise
'prevenção combate dengue chikungunya zika acesse url',news
'ação controlo dengue continuar força total itapema url',news
'bem chocado pois boato rihanno ir ta medo vírus zika',news
'gosto sô zika tipo vírus rap infecção',noise
'contraceptivo permitido papa caso zika url',news
'chocado trem lollapalooza colombia ser cancelado porque riri ir headliner qul ir causa zika viru',news
'alguem ja ver deste combatendo dengue querendo ver url',news
'certeza cidade lugar certo olimpíada ir dar zika url',news
'zika nasci dia numeral setembro bem ferir sinto especial',noise
'ate riano medo zika viru',news
'plano saúde oferecer exame zika vírus partir dia numeral url',news
'amanhã confronto contra fazer disputa vencedor grupo d fnatic perder vir zika bom',noise
'pica zika pixa dar microfone',noise
'segundo vez ano suspeito dengue',relevant
'sair mosquito dengue',relevant
'cara comercial cultura rimo pica zika daria funk daor',noise
'retweet mesegue brasil registro numeral mil caso provável vírus zika número morte confirmado url',news
'retweet parece episódio simpsom cara usar lagarto combater pombo url',news
'três exame detectar vírus zika tornar obrigatório uberlândia confiro url',news
'retweet epidemia dengue febre amarela chikungunya zika ensinar brasil sobre sbpc numeral url',news
'retweet numeral ir bom zika viru impeachment limite internet fixa estado islamico dolar quase numeral real gripe h numeral n numeral acho tá ó',news
'pego zika vírus amor deus',relevant
'tavo calor aqui brasil zika vírus resfriado',relevant
'acho epidemia chikungunya rolando subnotificado conheço monte gente inclusive',relevant
'especialista teme proliferação vírus zika partir olimpíada url',news
'retweet caso dengue chikungunya zika vírus registrado secretaria saúde sexta feira numeral º julho url',news
'acho dengue metade vírus mapeado funny posso morrer vier hemorrágico funny',noise
'cleiton parece mosquito dengue',noise
'retweet butantan fecha parceria internacional produzir vacina contra zika vírus url url',news
'minicérebro ajuda entender relação infecção vírus zika desenvolvimento microcefalia url',news
'mudei icon foto selo anti zika centurico afasta zika amigo ir torce contra tricolor amanhã',noise
'repelente natural proteger mosquito zika vírus url',news
'resolução am obriga plano saúde cobrir exame detecção vírus zika numeral fm url',news
'microcefalia poder estar relacionado outro vírus além zika saiba tudo url url',news
'porta usb desse computador tão zika vírus porque todo mouse boto nesse pc ficar descontrolar',noise
'cantor rihanno desistir fazer show américo latino causa vírus zika show url',news
'mae manda prevenir saio virar tado contra dengue passar repelente',noise
'instituto butantan fechar parceria internacional desenvolvimento vacina contra zika vírus',news
'epidemia dengue chikungunya zika ensinar brasil pauta sbpc numeral url url',news
'sério rihanno cancelar turnê brasil medo zika viru ir botar óculo acreditando nisso',news
'tempo ruim mosquito dengue ir então colaborar campanha “férias aedes” antes url',news
'retweet rihanno ta medo zika vírus funny',news
'rihanno medo zika vírus ué maconha fuma provoca lesão neurológico',news
'rihanno cancela show medo zika viru funny veranomtv numeral justin bieber',noise
'retweet fórum combate agrotóxico repudia pulverização aéreo contra mosquito dengue url',news
'rihanno cancela show lollapalooza medo zika vírus',news
'pesquisa acompanha reflexo vírus zika gestante url',news
'pesquisador brasileiro encontrar partícula vírus diarreia viral bovino vdvb além vírus zika url',news
'contra zika comitê rio numeral ir distribuir numeral mil repelente atleta momento atleta desistem url',news
'brasil registro numeral mil caso provável vírus zika url',news
'saúdenamídia voluntário teste vacina contra dengue receber dose url url',news
'gestante podem fazer exame diagnósticar vírus zika plano saúde url',news
'revista saúde espiritualidade veja destaque novo edição zika vírus aborto lei físico url',news
'retweet fsp numeral japonês oitavo golfista desiste rio numeral medo vírus zika ob esporte ar livre área abert',news
'ministro dengue gente consegue conter',noise
'combate dengue visita residência url',news
'homem vejo aqui pro combate dengue ficar falar primo falar legal nao prato vaso acabar',relevant
'retweet estrangeiro medo epidemia zika dever medo epidemia estupidez assola país',noise
'combate dengue ovo',noise
'retweet pesquisador desenvolver vacina capaz combater zika vírus url falabrasil',news
'mundo consegue pequeno recurso combater zika url',news
'véi porque merda doença gente coisa assim gripe dengue resfriado febre queda',noise
'enfim aede dar dentro url',news
'retweet om onu recurso lidar avanço vírus zika url',news
'lollapalooza cancelado colômbio porque artista medo zika vírus saiba url',news
'valeu zika vírus funny',noise
'retweet fiocruz bahia mostra resultado mapeamento genômico zika url combateaede',news
'retweet ciência avança caminho vacina contra zika url url',news
'retweet atleta numeral mil preservativo numeral mil lubrificante olimpíada url',news
'rihanno vir pro allianz medo zika vírus mal sabe casa porco máximo pego h numeral n numeral',news
'matéria sobre avanço pesquisa vacina contra vírus zika chefe serviço doença infeccioso url',news
'rapaiz zika viru colossal',noise
'retweet projeto faculdade medicina ribeirão preto avalia risco zika gravidez sala imprensa url',news
'retweet zika vírus violência corrupção bumbum granada gringo estaro preparado url',news
'retweet jerry falar um mosquito picando menino dizer zika vírus numeral hnobrasil welcometobrasil numeral h h',noise
'queria zika existisse rihanno ir fazer show brasil setembro causa zika pai ñ ir fazer',noise
'ministério discutem relação zika microcefalia vírus gado estadão conteúdocaso comprovado r url',news
'médico falar suspeito dengue zika',relevant
'numeral dia mundo inteiro infectado vírus zika',noise
'cada vez leio notícia algum atleta cantor etc cancela show medo zika vírus fico url',news
'zika evolução negação ciência url',news
'acho mosquito dengue filho duma pourra picou',relevant
'retweet plano saúde ficar obrigado cobrir realização teste detecção zika vírus procon url',news
'ah lado bom estar doente ir fazer exame dengue hoje funny',relevant
'cidade americano atrair morcego combater mosquito zika início verão hemisfério norte url',news
'morcego benéfico combater vírus zika url url',news
'chicungunha dengue sobe numeral número morte jc online url',news
'tbm ja atender aopersistiremossintomasomedicodeveraserconsultado tbm dever tomar caso d suspeito dengue',noise
'atleta gringo desistindo olimpíada causa zika brasil chance alta medalha',news
'retweet cidade americano atrair morcego combater mosquito zika url url',news
'retweet rihanno cancela giro sudamérico temor al viru zika url',news
'prevenção bom saída contra dengue jornal norto url',news
'golfista vir p causa zika pessoal vela vir super bacteria discovered in rio s water url',news
'chamar mosquito dengue deixa levar cama',noise
'dormir pouco fazer tão mal corpo ta horrivel parece dengue',noise
'dengue zico vírus gripe guarganta saber saber tô ruim',relevant
'minhavidaseresumeem come dormir tmnc ver zika vírus rua escutando funck fone sofrer bad crush',noise
'medo zika rihanno poder ver brasil apesar suspeito cantor ainda pronunciar sobre url',news
'brasil numeral mil caso provável zika dizer ministério saúde url',news
'retweet al decálogo consejo prevenir el contagio del viru zika url url',news
'mp numeral numeral destino r numeral milhão p ação combate microcefalia aede aegypti zika chikungunya',news
'agora rj acordando realidade vendo zika vírus grande único problema estado',news
'pesquisa acompanha reflexo vírus zika gestante grupo aproximadamente numeral grávida participam url',news
'eba mosquito aede tbm triplex funny pika dengue pika zika chicuncunha funny cunha funny',noise
'reação ir bebê descobre pegar zika durante gravidez url',news
'sair zika viru funny tamo junto fele',noise
'falar vaza mosquito dengue gostar água parada',noise
'gosto bromélia aqui montanha mosquito dengue muito citronela',relevant
'retweet rihanno cancelar vinda américo sul medo zika vírus url',news
'pai falar zika doença funkeiro',noise
'microcefalia além zika vírus diarreu bovino aparecer bebês url',news
'dengue ocupa quinta posição url',news
'lembre amigo combater dengue chikungunya zika todo mundo precisa unir fazer diferença url',news
'cnn dar destaque positivo chamar olimpiado numeral zika viru violence and now super bacteria',news
'retweet humor descoberta relação android chikungunya ambos causar lentidão portador p windowswim',noise
'opa profissional cubano médico combatem vírus zika rio url',news
'mês olimpíada rio corre contra tempo objetivo cuidar zika violência url',news
'retweet ministério discutem possível relação zika microcefalia vírus gado url url',news
'então apartamento mosquito url',noise
'thali ver fc fazer vc insta mt importante inclusive bacano fazer tá zika hospital dpsdas numeral rj',noise
'om recomenda amamentação normal caso suspeito confirmação zika url',news
'tá tudo sob controlo dengue aqui paraíso bom tempo',news
'suspeito url',news
'url eua cidade atrair morcego combater zika mamífero come mil insetos hora url',news
'letícia passar zika vírus',relevant
'enqto vacina contra zika aids crianças adultos morrem d fome desnutrição realmente importa colonizar marte',noise
'zika bem promíscua né relacião tudo url',news
'vírus bovino encontrar bebês microcefalia url zika microcefalia',news
'dor corpo dengue',relevant
'comprovar comunismo mau zika viru torna cérebro minúsculo raciocínio lógico',noise
'precisei contar galera escritório último semana aqui notícia espalhou rápido zika vírus',noise
'cara exame chikungunya custa numeral numeral alguém empresta salto saia rodada guaicuru aguarde',noise
'noso rihanno nao ir cantar lollapalooza porq ta medo pegar zika vírus',news
'cheik mosquito dengue varanda cheio medo',relevant
'ministro saúde dizer tb dia numeral numeral governo deposo r numeral milhão instituto butantan realiza estudo vacina dengue',news
